fecha,anio,work_center_id,work_center_name,linea,min_disp_dia_base,unidades_paralelas,eficiencia,min_disp_total
2024-07-29,2024,WC_HORNO,Horno,Caliente,480,1,0.911,437.1
2024-07-29,2024,WC_TABLA,Tabla,Fria,480,2,0.889,853.0
2024-07-29,2024,WC_EMPLATE,Emplatado,General,480,2,0.934,897.0
2024-07-30,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-07-30,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-07-30,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-07-30,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-07-30,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-07-31,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-07-31,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-07-31,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-07-31,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-07-31,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-01,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-01,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-01,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-01,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-01,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-02,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-02,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-02,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-02,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-02,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-03,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-03,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-03,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-03,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-03,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-04,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-04,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-04,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-04,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-04,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-05,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-05,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-05,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-05,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-05,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-06,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-06,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-06,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-06,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-06,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-07,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-07,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-07,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-07,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-07,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-08,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-08,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-08,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-08,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-08,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-09,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-09,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-09,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-09,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-09,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-10,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-10,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-10,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-10,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-10,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-11,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-11,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-11,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-11,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-11,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-12,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-12,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-12,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-12,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-12,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-13,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-13,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-13,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-13,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-13,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-14,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-14,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-14,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-14,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-14,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-15,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-15,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-15,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-15,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-15,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-16,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-16,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-16,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-16,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-16,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-17,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-17,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-17,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-17,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-17,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-18,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-18,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-18,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-18,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-18,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-19,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-19,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-19,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-19,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-19,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-20,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-20,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-20,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-20,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-20,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-21,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-21,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-21,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-21,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-21,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-22,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-22,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-22,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-22,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-22,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-23,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-23,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-23,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-23,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-23,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-24,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-24,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-24,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-24,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-24,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-25,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-25,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-25,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-25,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-25,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-26,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-26,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-26,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-26,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-26,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-27,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-27,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-27,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-27,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-27,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-28,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-28,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-28,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-28,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-28,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-29,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-29,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-29,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-29,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-29,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-08-30,2024,WC_SARTEN,Sartén,Caliente,480,2,0.927,890.2
2024-08-30,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.855,410.6
2024-08-30,2024,WC_HORNO,Horno,Caliente,480,1,0.905,434.2
2024-08-30,2024,WC_TABLA,Tabla,Fria,480,2,0.921,883.7
2024-08-30,2024,WC_EMPLATE,Emplatado,General,480,2,0.954,915.4
2024-08-31,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-08-31,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-08-31,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-08-31,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-08-31,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-01,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-01,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-01,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-01,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-01,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-02,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-02,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-02,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-02,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-02,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-03,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-03,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-03,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-03,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-03,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-04,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-04,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-04,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-04,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-04,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-05,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-05,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-05,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-05,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-05,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-06,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-06,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-06,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-06,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-06,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-07,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-07,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-07,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-07,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-07,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-08,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-08,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-08,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-08,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-08,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-09,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-09,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-09,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-09,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-09,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-10,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-10,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-10,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-10,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-10,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-11,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-11,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-11,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-11,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-11,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-12,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-12,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-12,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-12,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-12,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-13,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-13,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-13,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-13,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-13,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-14,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-14,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-14,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-14,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-14,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-15,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-15,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-15,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-15,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-15,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-16,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-16,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-16,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-16,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-16,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-17,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-17,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-17,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-17,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-17,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-18,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-18,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-18,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-18,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-18,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-19,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-19,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-19,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-19,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-19,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-20,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-20,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-20,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-20,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-20,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-21,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-21,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-21,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-21,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-21,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-22,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-22,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-22,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-22,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-22,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-23,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-23,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-23,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-23,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-23,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-24,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-24,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-24,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-24,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-24,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-25,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-25,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-25,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-25,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-25,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-26,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-26,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-26,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-26,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-26,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-27,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-27,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-27,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-27,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-27,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-28,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-28,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-28,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-28,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-28,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-29,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-29,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-29,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-29,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-29,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-09-30,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-09-30,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-09-30,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-09-30,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-09-30,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-01,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-01,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-01,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-10-01,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-10-01,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-02,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-02,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-02,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-10-02,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-10-02,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-03,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-03,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-03,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-10-03,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-10-03,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-04,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-04,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-04,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-10-04,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-10-04,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-05,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-05,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-05,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
2024-10-05,2024,WC_TABLA,Tabla,Fria,480,2,0.93,892.8
2024-10-05,2024,WC_EMPLATE,Emplatado,General,480,2,0.95,912.0
2024-10-06,2024,WC_SARTEN,Sartén,Caliente,480,2,0.9,864.0
2024-10-06,2024,WC_PLANCHA,Plancha,Caliente,480,1,0.9,432.0
2024-10-06,2024,WC_HORNO,Horno,Caliente,480,1,0.92,441.6
